CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
26001,0.9701344262626327,0.4368086431163474,0.964229855631652,0.770507761746368,0.0,0.13069746174127106,Michigan,MI,26
26003,0.9233170313000859,0.6610742203177556,0.7674679917704482,0.7732990524543677,0.0,-0.6695528718557151,Michigan,MI,26
26005,0.9402689855376434,0.44709960314229746,0.8904234149988232,0.6607687342353954,0.0,-0.041428282877175704,Michigan,MI,26
26007,0.9733986494505976,0.2539750290646932,0.9654629507137685,0.8276579751587567,0.0,-0.298908441001692,Michigan,MI,26
26009,0.9791169797974079,0.3916468792844836,0.9563481377229519,0.5039208239691639,0.0,0.21712129737865826,Michigan,MI,26
26011,0.9610089601957794,0.33309454949944384,0.9633640860684166,0.5133988829330398,0.0,0.09870634037819803,Michigan,MI,26
26013,0.8338223354608477,0.47588839278611605,0.6578500468410822,0.44968640567234436,0.0,0.47588839278611617,Michigan,MI,26
26015,0.9698647062530135,0.49300009274355044,0.9569409482672058,0.4554023843686865,0.0,-0.04049984849132571,Michigan,MI,26
26017,0.9538370226927804,0.4256516117031979,0.9060569801021369,0.8181057643481409,-0.018930957683741645,-0.23739616113434892,Michigan,MI,26
26019,0.9856476551913202,0.5096420417482062,0.9494983610790237,0.732331861926409,0.0,-0.5029761904761902,Michigan,MI,26
26021,0.9300136613070892,0.6842410048313352,0.3874359888142527,0.8616449081633266,-0.001728646779841303,0.43263164708986324,Michigan,MI,26
26023,0.9547012735493555,0.7470379070488411,0.819338617502138,0.836349487409354,-0.007751937984496138,0.7725089229439384,Michigan,MI,26
26025,0.8958497174491719,0.5634541022751044,0.6341804862583937,0.8488116711723511,-0.047992649137687304,-0.027791713233709103,Michigan,MI,26
26027,0.9531891925100723,0.487495044319633,0.82247440335048,0.42246636782705127,-0.021380345086271513,0.04121864254481977,Michigan,MI,26
26029,0.9534678356573087,0.4602371467748919,0.9389336054589608,0.775997486396694,0.0,-0.3285242353701774,Michigan,MI,26
26031,0.9480523016661732,0.5165322867179607,0.9130602679940636,0.6960127797425487,0.0,0.5674474744156304,Michigan,MI,26
26033,0.8021751617969163,0.661120075775955,0.4820584400772193,0.891858944712505,0.0,0.08096188019917605,Michigan,MI,26
26035,0.9790417180853221,0.5923358654367878,0.9572377010739379,0.7639860646757319,0.0,0.3728783519433412,Michigan,MI,26
26037,0.9414843851668303,0.35515768970467043,0.8844076945818331,0.6473972583164198,0.0,0.3451368597408653,Michigan,MI,26
26039,0.9646818617617868,0.5219918891236949,0.9563076731812963,0.7695951342870282,0.0,0.620333534491607,Michigan,MI,26
26041,0.941180987775734,0.4629632260058492,0.9313552231664869,0.8938342544563611,0.0,-0.06661873118234318,Michigan,MI,26
26043,0.9626812108775752,0.4617514255837981,0.9483140553011463,0.9043270214108867,0.0,0.15152999494835084,Michigan,MI,26
26045,0.901645226797111,0.617948417039721,0.6612544929029764,0.7987714128515156,-0.024747814391392065,0.3480933056954516,Michigan,MI,26
26047,0.945322750016265,0.41747819892093535,0.9109346512160328,0.6400789639115788,-0.33739837398373984,-0.21517365207996164,Michigan,MI,26
26049,0.9407985436486879,0.6618642102243277,0.3681661285800678,0.7711928915304997,-0.00041943203967331755,-0.05852297629737535,Michigan,MI,26
26051,0.9672904153514648,0.6740285374479477,0.9532912729258485,0.7770340300463381,0.0,0.5767039362682498,Michigan,MI,26
26053,0.9776418082030413,0.6063840614806414,0.7540542744602419,0.5396672391550547,-0.5996563573883162,-0.45460147183724997,Michigan,MI,26
26055,0.9437481963269041,0.36056347523255133,0.9367376639358821,0.43984447996576126,0.0,0.17316859382080363,Michigan,MI,26
26057,0.9465867374504409,0.7334197733584038,0.5439010602767052,0.8743616371734919,-0.05882352941176472,0.015517571501090899,Michigan,MI,26
26059,0.9711519983248592,0.47204524727582564,0.9463063292418039,0.659887144214141,0.0,0.45123148132253643,Michigan,MI,26
26061,0.9127772386537273,0.46763766366938564,0.8580085773629228,0.8842185459465943,0.0,0.5279521878126925,Michigan,MI,26
26063,0.953417521581513,0.3175757575757576,0.9674886349765872,0.6764160260948726,-0.21333333333333337,-0.13625750997675734,Michigan,MI,26
26065,0.8398570823515152,0.4454770966440673,0.6123122048904901,0.8332273717674605,-0.0015915119363395513,-0.09551970988829339,Michigan,MI,26
26067,0.9545110349817523,0.6468343876650665,0.643388354531454,0.6328177166192195,-0.01545698924731187,0.2714743662519732,Michigan,MI,26
26069,0.9512049690584545,0.4965651307524584,0.9313521396513429,0.8204045201661274,0.0,0.20886730538749276,Michigan,MI,26
26071,0.9528238690891204,0.24781556341043773,0.9531015105396525,0.6692500399971502,-0.180327868852459,0.20470085535676197,Michigan,MI,26
26073,0.9097877669995103,0.34628004727730555,0.8604030609374737,0.7784470374822728,-0.0026096033402922547,0.36233099591821727,Michigan,MI,26
26075,0.9264745959795899,0.5950648880778467,0.6424541595557521,0.8270161780518823,-0.00024291497975703624,0.4692139728916107,Michigan,MI,26
26077,0.9021927323091453,0.46046856386062207,0.6142907383271237,0.7739813595479953,-0.000547663871299009,0.21768546251923482,Michigan,MI,26
26079,0.9687143969111516,0.2192770748273229,0.9549685157485831,0.277533976119284,-0.3764705882352941,-0.039901745773289976,Michigan,MI,26
26081,0.8574201991293608,0.5486182342985433,0.608073445072246,0.8159318556686294,-0.003441178362385,-0.1679642728339772,Michigan,MI,26
26083,0.9791271450447445,0.051655016447368446,0.9545923632610939,0.7533095483776835,-0.052631578947368474,-0.051655016447368585,Michigan,MI,26
