CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
23001,0.9111965209599264,0.6014543506591389,0.7802476430539969,0.8702546002061161,-0.0015612802498048417,0.5243165201575888,Maine,ME,23
23003,0.9450185354518464,0.3990691986535766,0.9305074231406262,0.6499971797018478,-0.03372434017595305,-0.09268031582611336,Maine,ME,23
23005,0.936401174733616,0.6308763238477599,0.7975632793985883,0.8658184114991404,-0.0010154575200270743,0.2957984052218343,Maine,ME,23
23007,0.9630250682434328,0.6044951590594743,0.9484129379323899,0.8684149920322441,0.0,0.5512902859091682,Maine,ME,23
23009,0.9700686097738174,0.44868182992810884,0.9392212454957916,0.6985106240496924,-0.03837953091684432,0.2737703781479057,Maine,ME,23
23011,0.963570547203474,0.49723772115174875,0.9378361792358725,0.6440346253027521,-0.06063522617901829,0.08714607274998087,Maine,ME,23
23013,0.9656118818810799,0.503097944068446,0.9392888252203112,0.786416649531876,0.0,0.33105810241348443,Maine,ME,23
23015,0.9786686088336527,0.48888899803926933,0.9461226470696744,0.5884741901063385,0.0,0.02192519285118033,Maine,ME,23
23017,0.9602727167823322,0.6017560239845515,0.9521350757380501,0.7137434575166975,0.0,0.045517237150779266,Maine,ME,23
23019,0.9323706355327992,0.5069882475782046,0.9139742283213889,0.8027614291056764,-0.0007745933384972759,0.19837113762582348,Maine,ME,23
23021,0.9442499330294435,0.30388144841269843,0.9429141740147051,0.7102513072697667,0.0,0.3294471054480823,Maine,ME,23
23023,0.9589183088714188,0.4892581265119603,0.9491550742180888,0.5248357733775522,0.0,0.0821901272182215,Maine,ME,23
23025,0.9539006247706782,0.4343935979837457,0.9677398215297017,0.6795362721057105,0.0,0.17838135494212537,Maine,ME,23
23027,0.9590872761793909,0.43321093794230164,0.9482402931261673,0.5019076911453692,-0.15384615384615385,0.23769643247090366,Maine,ME,23
23029,0.9176389729361089,0.4351586732109002,0.9230411701554149,0.667741755917165,-0.02868852459016391,0.33445067295414344,Maine,ME,23
23031,0.950216191744842,0.5670107330422575,0.9134872754325114,0.6990625896139966,-0.028121484814398245,0.04822779236502939,Maine,ME,23
