CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
72001,0.780391739175423,0.3587809965780715,0.7387278674895735,0.5159857227456852,-0.24725274725274726,-0.1732388954738131,Puerto Rico,PR,72
72003,0.8726131756522854,0.28629116844975877,0.8473266860350099,0.5106643695776771,0.0,0.10484141404494896,Puerto Rico,PR,72
72005,0.835345437493696,0.2296853384648734,0.7857123479444612,0.5920759322266045,-0.12713472485768496,-0.0991516077710255,Puerto Rico,PR,72
72007,0.6261172018166414,0.08358710459512822,0.5548820718539627,0.21704330306462472,-0.2200674536256324,0.015891870157771937,Puerto Rico,PR,72
72009,0.8993227941434164,0.07867939201131141,0.7492356037973724,0.3185277653523599,-0.16056910569105687,0.026414802471006027,Puerto Rico,PR,72
72011,0.818692001534722,0.22289803931743687,0.7997244379895273,0.5179910718876203,0.0,0.05362652759399067,Puerto Rico,PR,72
72013,0.8337782560764118,0.24981101571123482,0.7848669324164297,0.5941756853455359,-0.026437371663244336,0.003194099574514553,Puerto Rico,PR,72
72015,0.843867538381271,0.14070867658579822,0.6258132114438649,0.5485430275203107,0.0,-0.1714419127145379,Puerto Rico,PR,72
72017,0.8587163046676001,0.19526875064966975,0.8059482953474753,0.3439988268232209,0.0,-0.14598586791151247,Puerto Rico,PR,72
72019,0.8900314095114482,0.3253529602479588,0.8343200010041382,0.3422969952902558,-0.3879736408566721,-0.22815027226985518,Puerto Rico,PR,72
72021,0.7734819839701743,0.18769095943922265,0.6755707425786932,0.39762028816710415,-0.008957175547564589,0.05276201866086083,Puerto Rico,PR,72
72023,0.25791738280171295,0.2917740760863283,0.219776256661409,0.6909248291416641,0.0,0.1978662998370071,Puerto Rico,PR,72
72025,0.8478713560694717,0.1717855332046814,0.7366419027807565,0.3930375980367176,-0.02865356083086057,-0.0128049720758181,Puerto Rico,PR,72
72027,0.8760191233596103,0.3245207444598903,0.859602794611436,0.49669668991099974,-0.19429590017825316,-0.17564567361179506,Puerto Rico,PR,72
72029,0.5925442251884131,0.24752511626413878,0.4597390903838567,0.5378462600712952,-0.03906095876898796,0.22734005525351897,Puerto Rico,PR,72
72031,0.7488788716330224,0.17320068586512496,0.5187232793198067,0.5130574243900354,-0.023027461911247715,0.035531472387692276,Puerto Rico,PR,72
72033,0.8134632583537749,0.12871247487160828,0.6664199442911449,0.6220751167344752,0.0,0.03297398749993352,Puerto Rico,PR,72
72035,0.7326416003208883,0.25102775973437175,0.6179817282540464,0.4850875690223559,-0.24615384615384617,-0.20787101984374523,Puerto Rico,PR,72
72037,0.7189894076356993,0.1922881407665948,0.5924608545735247,0.8920994813006793,0.0,-0.010812564861182317,Puerto Rico,PR,72
72039,0.9709738353480297,0.19117021276595744,0.9339983907404766,0.2159236430445965,-0.3959999999999999,-0.22597042034250125,Puerto Rico,PR,72
72041,0.8176018700362382,0.2337049639785681,0.709287816498937,0.3376698222061647,-0.13931718061674003,0.053341908271204996,Puerto Rico,PR,72
72043,0.9533041925427668,0.12201240406133451,0.6498588221928885,0.36610398795430793,-0.09309549165779196,0.017056119574900386,Puerto Rico,PR,72
72045,0.9479585395973746,0.10616555879676728,0.8168528691397088,0.31211268188034214,-0.1759133964817321,0.08396149352547821,Puerto Rico,PR,72
72047,0.8901221754518402,0.10406783905180955,0.8053190978064924,0.27864382316881825,-0.1833202202989772,-0.007049853878772883,Puerto Rico,PR,72
72049,0.6003051106025934,0.0,0.5415713196033562,0.8236169890653664,0.0,0.0,Puerto Rico,PR,72
72051,0.9109242915911426,0.25618525487271404,0.742574433523385,0.5850957244332577,0.0,0.000517797597868519,Puerto Rico,PR,72
72053,0.6716517935272919,0.10234019506618583,0.5651710105446758,0.6344595811698952,0.0,-0.06515549961843847,Puerto Rico,PR,72
72054,0.8596732828500095,0.4677641454497494,0.7999848598202856,0.24424199868364613,-0.8961748633879781,-0.4677641454497494,Puerto Rico,PR,72
72055,0.6519052575719744,0.27987630210394043,0.5589376573435899,0.6256194462821665,0.0,0.29007587099714804,Puerto Rico,PR,72
72057,0.9013086323860762,0.14897827287330168,0.727449334084493,0.4950950397966879,-0.17100694444444442,-0.059066709845763565,Puerto Rico,PR,72
72059,0.8006723194597076,0.21718652146159215,0.7696115605193965,0.4367314124018473,0.0,0.0649457585192077,Puerto Rico,PR,72
72061,0.833775823784604,0.25673779840713773,0.7292453138638268,0.38147775291056707,-0.07216164207825526,-0.14610489645768787,Puerto Rico,PR,72
72063,0.7864634137691197,0.18394181456148861,0.6399077396221369,0.2890797233351803,-0.14899891354958872,-0.04350346908693847,Puerto Rico,PR,72
72065,0.9888794984690696,0.4176090054682934,0.968777962870667,0.5510550336993255,-0.3188854489164087,0.006696866305004878,Puerto Rico,PR,72
72067,0.3251659323580204,0.2437389054803303,0.27734388429068546,0.41162747334151967,-0.17150395778364114,0.027049526257969525,Puerto Rico,PR,72
72069,0.7537796222937733,0.3388536789179986,0.4615238895583807,0.3860041739992997,-0.06509242062439202,0.09758132231289984,Puerto Rico,PR,72
72071,0.7190502302025839,0.2724898415701393,0.6534463038215029,0.6077781793820317,0.0,0.024546135616532627,Puerto Rico,PR,72
72073,0.6309874176477834,0.21931865015332813,0.6152274057153229,0.35589582312781953,-0.1876750700280112,0.2250599325349425,Puerto Rico,PR,72
72075,0.5726275597223954,0.1775145226803422,0.4505581756472878,0.5712824102028529,-0.022145669291338543,0.0665029201366023,Puerto Rico,PR,72
