CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
40001,0.3351234575812918,0.18995726495726495,0.4254382775440483,0.2583101583279781,-0.2777777777777778,-0.18985339506172827,Oklahoma,OK,40
40003,0.9520293859208931,0.5334372707669874,0.7734730113856022,0.593571704688031,-0.027624309392265234,0.5275788783178537,Oklahoma,OK,40
40005,0.6959231985468898,0.21100184851801929,0.7062564058682503,0.2535942043070597,-0.29292929292929293,-0.035915126988865786,Oklahoma,OK,40
40007,0.7561282217250797,0.404754994977118,0.7585172043910983,0.6727109176305861,0.0,0.045265468616288995,Oklahoma,OK,40
40009,0.9110797941858882,0.37392266228525306,0.8095215207268491,0.4120643461898791,-0.006355932203389814,-0.34716599828490713,Oklahoma,OK,40
40011,0.7933940079856269,0.6040525208921357,0.6970949079594116,0.8839005246385423,0.0,0.5942060066043129,Oklahoma,OK,40
40013,0.704093267810609,0.2520903834166788,0.7467036610220477,0.6436911060944053,-0.01591187270501837,0.07394845813866535,Oklahoma,OK,40
40015,0.4409380918900678,0.5021679168250672,0.5122702903094212,0.5867300763182953,0.0,0.48716328220130745,Oklahoma,OK,40
40017,0.8347869524446868,0.3920241410531395,0.7355645755667105,0.6679262934570342,-0.0025031289111389077,-0.10909420029297756,Oklahoma,OK,40
40019,0.7685020658563099,0.42953187751592403,0.6576702294934225,0.7090890451981183,-0.008277618592804847,-0.0458792997104327,Oklahoma,OK,40
40021,0.5237296972341441,0.39892195417923637,0.5075051573755142,0.7174376014580464,-0.027231467473525006,0.06281873952570738,Oklahoma,OK,40
40023,0.7575815251025596,0.2938018103544893,0.5747969962276005,0.6173770702540884,-0.11833231146535872,0.14585892947792445,Oklahoma,OK,40
40025,0.9811320754911175,0.4414245548266167,0.977850697292863,0.979795159643254,0.0,0.4414245548266167,Oklahoma,OK,40
40027,0.8176645580687614,0.3245588372208149,0.7462401348390568,0.7177625020909604,-0.040844319134344276,-0.011557038021841493,Oklahoma,OK,40
40029,0.7014906916036048,0.3402404707086212,0.6801160337552743,0.5027456921763978,0.0,0.3402404707086212,Oklahoma,OK,40
40031,0.7654680279734282,0.2759831371235023,0.5673473026924735,0.8082935931245532,-0.018729162580898184,0.2632216138333394,Oklahoma,OK,40
40033,0.8099530902557994,0.4609334838694179,0.8471648026108329,0.30955796943068337,-0.8270676691729324,-0.46093348386941796,Oklahoma,OK,40
40035,0.6672133103880041,0.5080602492545302,0.6067151219294504,0.8873692224219005,-0.02882483370288247,0.5626958071365136,Oklahoma,OK,40
40037,0.8102462403024128,0.3270016345455383,0.7758539688464222,0.5995901210351249,-0.000652315720808927,-0.04163255329057769,Oklahoma,OK,40
40039,0.7453157326072273,0.19009355757836838,0.7578683692634488,0.6062103793848572,-0.011074197120708784,0.11251499793604536,Oklahoma,OK,40
40041,0.7798086970537643,0.42299969715049446,0.6048963854192912,0.24588742273672587,-0.1959798994974874,-0.32336547406828453,Oklahoma,OK,40
40043,0.9402340987831604,0.7372862029646523,0.8674698795180723,0.5262130929257043,0.0,-0.10695553021664761,Oklahoma,OK,40
40045,0.9172207173641436,0.6952871072589382,0.9266886326194399,0.44393740898811423,-1.0,-0.6952871072589383,Oklahoma,OK,40
40047,0.801009065628723,0.4366414359558003,0.7631640130453051,0.8082347642643961,-0.0334001336005344,0.27813006185589373,Oklahoma,OK,40
40049,0.8486790578212917,0.39873353885196966,0.8188000570392782,0.6162157619544991,-0.01098901098901095,0.43577020684718715,Oklahoma,OK,40
40051,0.8812817535701956,0.6629159429717959,0.7560573088157727,0.8937006984559623,-0.01621621621621616,-0.16957714872539142,Oklahoma,OK,40
40053,0.9182014030393099,0.1535395896945395,0.9028091940969932,0.048022475698214814,-0.2195121951219512,0.1535395896945395,Oklahoma,OK,40
40055,0.8558168488454141,0.16124510821819346,0.7771368078756442,0.06454976696240439,-0.581578947368421,-0.16124510821819343,Oklahoma,OK,40
40057,0.7420664206642067,0.0,0.6483394833948339,0.0,0.0,0.0,Oklahoma,OK,40
40059,0.8974779259178985,0.5266340339763893,0.9614035087719298,0.4344602155745475,-1.0,-0.5266340339763893,Oklahoma,OK,40
40061,0.7518777856772586,0.34797020574338366,0.733257020251221,0.4433246377464503,-0.4444444444444444,0.038955667727865295,Oklahoma,OK,40
40063,0.7567519028146661,0.44192747442275204,0.6000635483554917,0.8163027850611375,-0.04073587385019706,0.4864591643983487,Oklahoma,OK,40
40065,0.6634164740658102,0.3632669376351687,0.6441406240180767,0.9150091022769163,-0.006993006993006978,0.16707095089488888,Oklahoma,OK,40
40067,0.8709614490841269,0.25901270155841816,0.8531756011690901,0.38805985572510815,-0.02352941176470591,0.29254571660210793,Oklahoma,OK,40
40069,0.7157807020302615,0.23037952522417537,0.7266446800595814,0.2645960146017205,-0.3381642512077294,0.09306279706923104,Oklahoma,OK,40
40071,0.7874340548223479,0.46433891224366763,0.7035937458714696,0.8941750932529072,0.0,0.24919037995954518,Oklahoma,OK,40
40073,0.8645291969898251,0.33192607003891056,0.8493969585600027,0.6286717881388192,-0.10999999999999999,0.28151938042502245,Oklahoma,OK,40
40075,0.8143150758452072,0.13803334275218992,0.8076352074425031,0.3705984702825798,0.0,0.17139246878210423,Oklahoma,OK,40
40077,0.6945770214195683,0.23432251778031543,0.6514738098263873,0.21007817215604782,-0.12389380530973448,-0.07854401191970695,Oklahoma,OK,40
