CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
04001,0.9118421184666518,0.5072493442078149,0.5013676976905456,0.6181565005207867,0.0,0.5657246946970482,Arizona,AZ,04
04003,0.8607827889893045,0.43868091836300066,0.7970190666075325,0.7096540189915639,-0.002143413873733402,0.2422315761961027,Arizona,AZ,04
04005,0.7613950487155601,0.5143949273133976,0.747106540744549,0.9002438753742251,-0.026980482204362777,0.3464106584181703,Arizona,AZ,04
04007,0.8693459843088215,0.41819688615773243,0.9037175529218273,0.7809191365298207,0.0,0.08039522965193946,Arizona,AZ,04
04009,0.954430254768169,0.40327414149526314,0.872998433084315,0.5976556368840201,-0.26344086021505386,0.07812487827713444,Arizona,AZ,04
04011,0.9058769680726162,0.24881261203391833,0.8988644973561136,0.5700843368414348,-0.26315789473684215,0.19263547697282624,Arizona,AZ,04
04012,0.6353534588101631,0.6962285625194886,0.6469713696907324,0.9088258291373308,0.0,0.021028999064546028,Arizona,AZ,04
04013,0.8238181038300998,0.39592019682018925,0.7030118908747056,0.8447662711617094,-4.514857987192311e-05,0.011436790986408596,Arizona,AZ,04
04015,0.9169534529175897,0.4997631485583059,0.8847112178116835,0.7560490620969397,0.0,0.10886114215182374,Arizona,AZ,04
04017,0.7510995291895359,0.6367422248706752,0.5067931923497601,0.6915363664355324,0.0,-0.6097619329173654,Arizona,AZ,04
04019,0.7843917728168278,0.371115698583076,0.720357643870992,0.8910616728350175,-5.4673191000831345e-05,-0.10561289971234089,Arizona,AZ,04
04021,0.8549541177040746,0.40950906130377324,0.7326701045197682,0.8320903827932378,0.0,-0.1413288006779858,Arizona,AZ,04
04023,0.8383298205606234,0.5543649681783615,0.8366658881869535,0.9160768455063889,0.0,0.18057554136813092,Arizona,AZ,04
04025,0.9205781046451994,0.3948372528303981,0.9073809903427523,0.7638386431129507,-0.005351170568561825,0.09197412102806624,Arizona,AZ,04
04027,0.7902762925638698,0.4559481780559141,0.7328952979736504,0.9411659619958536,0.0,-0.004543354185052806,Arizona,AZ,04
