CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
28001,0.9858648593623395,0.46713704541755047,0.28851593893791433,0.5410570895045094,-0.10823395797842139,-0.4809939097592073,Mississippi,MS,28
28003,0.9607299161468903,0.4460332032109079,0.7417505109415644,0.6835243715638465,-0.07591273374888696,0.261486921827629,Mississippi,MS,28
28005,0.9973129802769651,0.1606196877501651,0.5551591365585534,0.15730381079932754,-0.3977316416762784,-0.1900084729748609,Mississippi,MS,28
28007,0.9789072179780454,0.2417359723111508,0.502769258517429,0.4617820213297344,-0.22471765913757702,0.0707265982921843,Mississippi,MS,28
28009,0.996466641843938,0.35320090568557627,0.5317487750051493,0.20145128331147516,-0.13046569498755778,0.35320090568557627,Mississippi,MS,28
28011,0.9744634265108298,0.5562387040701586,0.21535573214189974,0.3829736197168807,-0.12330709431379261,-0.5608139636471794,Mississippi,MS,28
28013,0.960293229210019,0.30509487145712055,0.5814500021636625,0.5022564748067656,-0.209929435483871,-0.10736121555166767,Mississippi,MS,28
28015,0.9961807596669179,0.17699401156578665,0.6265697875946418,0.04525081412616447,-0.3352386396113175,0.17699401156578665,Mississippi,MS,28
28017,0.9471416942337636,0.19100183565508044,0.4716872565507696,0.39742133489462533,-0.3147321428571429,-0.0673124779619394,Mississippi,MS,28
28019,0.9882117273461055,0.3156273731881466,0.6093723301377283,0.3562900721162155,-0.11067809820732655,0.29886894035252276,Mississippi,MS,28
28021,0.9978453392523535,0.24221642643715618,0.11032856534850641,0.32048018102912845,-0.28922805247225025,0.271477833576115,Mississippi,MS,28
28023,0.9877755494844032,0.31928511469744514,0.561102359170346,0.3530322648014125,-0.15361230329041486,-0.011632307935491415,Mississippi,MS,28
28025,0.9925170121737852,0.23307181234583207,0.3607417196204974,0.4668457671123545,-0.15461642905634754,-0.021843557960903315,Mississippi,MS,28
28027,0.9845330027015925,0.4814373653431825,0.16018069977594518,0.6541373604939202,-0.185983379501385,0.31213902853299635,Mississippi,MS,28
28029,0.9753384304493871,0.3447084546025519,0.38157689923489196,0.5184722804099406,-0.14321676418560347,-0.10488425376046662,Mississippi,MS,28
28031,0.9999501631141272,0.4463897330814153,0.501341667833967,0.3165693194732403,-0.34566657068816586,-0.43331642929550684,Mississippi,MS,28
28033,0.9384806792158789,0.30220438249641146,0.5921997074693229,0.6004499953075889,-0.022811508139653935,-0.03273931355340487,Mississippi,MS,28
28035,0.9599633742455225,0.5290067723044944,0.3816802031522753,0.7106167810032418,-0.10815355443454622,-0.10226865700885401,Mississippi,MS,28
28037,0.995994249388878,0.2641530376581013,0.586858537564451,0.021313000719376085,-0.48238677210639824,-0.2641530376581013,Mississippi,MS,28
28039,0.9862703177502447,0.4728990237591155,0.815383925624757,0.42499170388882174,-0.00520833333333337,0.3849780933897904,Mississippi,MS,28
28041,0.9931213042758502,0.26160546176940236,0.6923347787707899,0.23220114178465348,-0.16449971735443758,0.26160546176940236,Mississippi,MS,28
28043,0.9898260430813738,0.41702425067178794,0.4267815658646174,0.6124264035174591,-0.17432594694902304,-0.019305958008558388,Mississippi,MS,28
28045,0.9630812946828348,0.41364195192891307,0.8043684600710692,0.7777647933630194,-0.08154050464807439,0.38524774761677927,Mississippi,MS,28
28047,0.9238154991248441,0.37549567710370974,0.5496157345305893,0.7523744593791223,-0.02606188963407463,0.04721550390388529,Mississippi,MS,28
28049,0.9793431663630229,0.5625658151555409,0.17057540640262564,0.7078462505839557,-0.014422217480811739,0.23144490666571826,Mississippi,MS,28
28051,0.9979971011858538,0.15318013685053003,0.15245254042054693,0.20864728268470878,-0.1507750117426021,-0.0013673971273482355,Mississippi,MS,28
28053,0.9645449532876174,0.2235696399041544,0.20018996582451137,0.5002844359466769,-0.2583529411764707,0.19296799523022057,Mississippi,MS,28
28055,0.994121969140338,0.0,0.3776634827332844,0.0,0.0,0.0,Mississippi,MS,28
28057,0.9586021639471234,0.4854829446919745,0.8178325029266089,0.5421030907050185,-0.17027501462843764,-0.03939232909735191,Mississippi,MS,28
28059,0.9250503878158203,0.4880237513943932,0.49650583298182477,0.7509456782729869,-0.0006599571027883222,-0.05973842759961734,Mississippi,MS,28
28061,0.984032768431864,0.3762370860926351,0.3656219868997771,0.27496056344256786,-0.24676483712628294,0.19399523679334352,Mississippi,MS,28
28063,0.9825355782951163,0.0897507723067181,0.13208847405475688,0.2192473587700414,-0.22426589222329785,-0.08975077230671813,Mississippi,MS,28
28065,0.9849880662386168,0.13195438350690583,0.3715940343684658,0.13575412299579467,-0.2941007194244605,0.06431597831193558,Mississippi,MS,28
28067,0.9678254798416528,0.549806646216635,0.47839898897345234,0.7285734052611619,-0.058325447028938604,0.08245787473904809,Mississippi,MS,28
28069,0.9321772490890015,0.26353700266815183,0.32118234691133835,0.13170220581433134,-0.3149657645908054,0.2635370026681518,Mississippi,MS,28
28071,0.9417848300778934,0.204572082159507,0.6839116846359333,0.5002542572780461,-0.07790155645097574,0.05822222022681878,Mississippi,MS,28
28073,0.9464030497120323,0.35104746530767617,0.679031864127762,0.615278101059656,-0.10340671701751569,0.25831432701238954,Mississippi,MS,28
28075,0.9834453038124874,0.4791905186303877,0.3776941390752604,0.6612686452867573,-0.034500345003450006,0.08656493211764715,Mississippi,MS,28
28077,0.9708924630572762,0.27551311366599185,0.5986007112146987,0.2519779618696284,-0.11340958870771478,0.26126358614546064,Mississippi,MS,28
