CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
17001,0.9684267686844755,0.4514945594504217,0.8678577449682023,0.9185633162791765,0.0,0.1702479990046024,Illinois,IL,17
17003,0.9335679584613009,0.5362869271696138,0.44924663830324946,0.6314302205105206,-0.2917860553963706,-0.5868533986112501,Illinois,IL,17
17005,0.9809592408293728,0.5281612406524147,0.8242133375628649,0.8623191704435369,0.0,0.5188035804389786,Illinois,IL,17
17007,0.8488443720308012,0.36137558522408686,0.8756633754737586,0.7439701178516186,-0.05996621621621623,0.2986331239140614,Illinois,IL,17
17009,0.9858021843838889,0.45033238366571704,0.6848083293894937,0.9797245149726593,0.0,0.45033238366571704,Illinois,IL,17
17011,0.9460471249688189,0.4848757151630733,0.8889472212631483,0.6741444450638263,-0.05428571428571427,0.44102152300296993,Illinois,IL,17
17013,0.9856754333552711,0.4617503708412799,0.958129007921539,0.4664070800704283,0.0,0.4617503708412799,Illinois,IL,17
17015,0.958775853299978,0.3560815707647752,0.9491639492613104,0.4791963334085073,-0.24022346368715086,-0.2880408779355965,Illinois,IL,17
17017,0.8884722138758538,0.367972220095492,0.8429098841791286,0.6359906461187149,-0.03220858895705525,0.40524418376280336,Illinois,IL,17
17019,0.8061885356911367,0.47576061644515943,0.5880794806636362,0.8988029648055824,-0.002368914188735305,0.010309867865467837,Illinois,IL,17
17021,0.9719209319888145,0.46977593474094276,0.9324063014361716,0.6669274954548705,0.0,-0.2637886091161028,Illinois,IL,17
17023,0.9644629616776678,0.2878326599285249,0.9663985608903491,0.4800432613766017,-0.06542056074766356,0.2348459356233188,Illinois,IL,17
17025,0.9367944139024006,0.3022006706276496,0.9640117576638625,0.3750073802274855,-0.07476635514018692,-0.11799887985002289,Illinois,IL,17
17027,0.9818172048880316,0.5924665784754851,0.8601337095899194,0.63905182857014,0.0,-0.6299726171933111,Illinois,IL,17
17029,0.9604078053048271,0.4496501520621777,0.8396094484650394,0.8725303636666502,-0.02179296681525511,0.42113515957400516,Illinois,IL,17
17031,0.7939140386159976,0.7578794055383484,0.21064648877267197,0.7395673024310291,-0.0002332809820143611,0.17976501338210937,Illinois,IL,17
17033,0.9495057483835309,0.6489953324767437,0.7731270810814331,0.7970600993874276,-0.038992688870836734,0.7057205382554357,Illinois,IL,17
17035,0.9733106794657906,0.40743550834597875,0.9692620654384227,0.33369825517779705,-0.375,-0.33649468892261003,Illinois,IL,17
17037,0.8872432787182996,0.5295319512118285,0.6671092078654681,0.841869213014326,-0.0006054734802615203,0.03536215468244386,Illinois,IL,17
17039,0.9561892043407253,0.7530756961392854,0.9209697983503998,0.9603187095782025,0.0,0.3120118377308456,Illinois,IL,17
17041,0.9687219957083248,0.46965730097914005,0.9314435420392115,0.5740916374226839,-0.08148148148148149,-0.15225588508900545,Illinois,IL,17
17043,0.8189615240735109,0.38799885449785537,0.6856958533593103,0.4399019559282771,0.0,-0.04712672699213272,Illinois,IL,17
17045,0.9942048671221058,0.2663203381581082,0.9896671781651147,0.44010417482610376,-0.037735849056603765,-0.08740610982245789,Illinois,IL,17
17047,0.9618613354858856,0.34192,0.953588955972178,0.6360914918884439,-0.33333333333333337,0.22085333333333323,Illinois,IL,17
17049,0.9435345550496732,0.42746029829463783,0.954453711766819,0.7363701931478219,-0.03463203463203468,0.2688620342870518,Illinois,IL,17
17051,0.9868424798249045,0.7203400351650573,0.8204947882200795,0.9515473079648065,-0.002979145978152964,0.7491584102686479,Illinois,IL,17
17053,0.9543807563186162,0.3419666931007137,0.9347430957258692,0.8965652423187483,0.0,0.3383409992069786,Illinois,IL,17
17055,0.9688597310042079,0.43767968358542225,0.9595087310377877,0.5729760513346184,-0.1467065868263473,0.13259465796374137,Illinois,IL,17
17057,0.9678583636928962,0.7665367336227763,0.7406949118182095,0.8966407698178119,-0.017358490566037776,0.7658299039623673,Illinois,IL,17
17059,0.9699494765797683,0.46522094926350244,0.9699443413729129,0.49559311929862954,0.0,0.46522094926350244,Illinois,IL,17
17061,0.9883264903080844,0.4714818080231283,0.959624086062227,0.5010731139877789,-0.016304347826086918,0.1100770942046072,Illinois,IL,17
17063,0.9364142636234323,0.3819131818725547,0.9006915599235789,0.7309811293035507,-0.010057471264367845,0.39657770874483234,Illinois,IL,17
17065,0.994141019267591,0.6486319940842987,0.9827645639434678,0.9764329053010821,0.0,-0.10315504067044623,Illinois,IL,17
17067,0.9759859336620541,0.39999832356109155,0.9592454819020799,0.5063181588869379,-0.17431192660550454,-0.10110131558543367,Illinois,IL,17
17069,0.9909552223320295,0.17524109368637458,0.9481911561939316,0.07011623058580785,-0.33644859813084116,0.17524109368637458,Illinois,IL,17
17071,0.9696208207194789,0.3218494558948899,0.9671906308127078,0.43761749666196514,-0.6666666666666669,-0.23634722431171962,Illinois,IL,17
17073,0.9232946817986257,0.5732247992557548,0.8693302330287807,0.7842436635622219,-0.17910447761194026,-0.4429162751256315,Illinois,IL,17
17075,0.9518132108786357,0.3587343665035346,0.9090606972360051,0.43119277434838765,-0.24583333333333335,-0.3239495131929879,Illinois,IL,17
17077,0.8935683262920351,0.41790058638726335,0.6472527611504794,0.8206656734316263,0.0,0.3299121981238713,Illinois,IL,17
17079,0.9834910851200453,0.2045658165603179,0.9734966141037686,0.4850757955709059,-0.21276595744680848,-0.047698512028924944,Illinois,IL,17
17081,0.9247659447547549,0.5538283491024888,0.7050868943873974,0.6957719756459466,-0.0037771482530689626,0.4873590766454594,Illinois,IL,17
