CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
08001,0.8424384776942703,0.46433889593681593,0.6913712994434731,0.8453230120634614,-0.0005289761372987423,-0.1182809246481682,Colorado,CO,08
08003,0.8722822203186985,0.3794855981862017,0.8533978157976239,0.7737216498810742,-0.19444444444444442,-0.13149688253420821,Colorado,CO,08
08005,0.8206091869528935,0.46006353309624703,0.5834314404110374,0.8246322597166402,-0.0002863155483658897,0.09748210609543406,Colorado,CO,08
08007,0.91799391192665,0.18436953398300848,0.859362129336044,0.6175582316674273,-0.19565217391304346,0.14343062843578203,Colorado,CO,08
08009,0.9619264737897586,0.4658921656240691,0.9441811479726172,0.6173570931207839,0.0,0.4658921656240691,Colorado,CO,08
08011,0.9547261102471055,0.0,0.913599447036461,0.0,0.0,0.0,Colorado,CO,08
08013,0.8927105012309505,0.38825733018553454,0.8794621399366912,0.7986575569548797,-0.0006793478260869179,-0.03288271939891274,Colorado,CO,08
08014,0.8792047495728817,0.2599976100650404,0.8537677803289612,0.38319239318987514,-0.07314285714285718,0.0729081362653119,Colorado,CO,08
08015,0.9509745030541016,0.7889305629973606,0.8739031822185196,0.8097772940767781,-0.015151515151515138,0.2592716622677331,Colorado,CO,08
08017,0.9358341559723596,0.0,0.9348469891411648,0.0,0.0,0.0,Colorado,CO,08
08019,0.8955964073528797,0.29329246890558236,0.9159156127882329,0.4413576805476129,-0.14035087719298245,-0.06052406079466022,Colorado,CO,08
08021,0.8838389794990391,0.4693458980044346,0.8759289010850118,0.7020881751743063,-0.925,-0.46934589800443455,Colorado,CO,08
08023,0.8950165690469369,0.572334642102084,0.8408551068883611,0.4888885260409343,-1.0,-0.572334642102084,Colorado,CO,08
08025,0.921272158498436,0.0,0.8859923531456378,0.0,0.0,0.0,Colorado,CO,08
08027,0.9587520938023453,0.0,0.929857621440536,0.0,0.0,0.0,Colorado,CO,08
08029,0.9430751909979354,0.5787695885394336,0.9086855242459878,0.5802156737992241,0.0,-0.07453108047312851,Colorado,CO,08
08031,0.85567320966673,0.49794207298344934,0.6330507976039148,0.5627300078819428,-0.0008586981522655801,0.34293879862897114,Colorado,CO,08
08033,,0.0,0.0,0.0,0.0,0.0,Colorado,CO,08
08035,0.8899883770440689,0.4038137603183572,0.8419468121087046,0.7658856027404782,0.0,-0.13955883946178815,Colorado,CO,08
08037,0.8776326628996115,0.6999453958340426,0.7976467405069254,0.8711018133330333,-0.04672897196261683,-0.18960503243072058,Colorado,CO,08
08039,0.9624761072992847,0.35130080625051946,0.9483786484375832,0.6587940258219561,-0.17272727272727273,0.10800016623722053,Colorado,CO,08
08041,0.8453257565959382,0.36360820203764593,0.7258417632861865,0.8092948222173888,-0.0010044418651369291,0.34154623107841786,Colorado,CO,08
08043,0.9149815000320621,0.7070729261418482,0.6831478538390248,0.9146231240524829,-0.006430868167202619,0.42249408437421376,Colorado,CO,08
08045,0.8586225881263884,0.3487723202770514,0.8330795988019591,0.4023100243090482,-0.11538461538461542,-0.21516410723225166,Colorado,CO,08
08047,0.9275506812894649,0.0,0.9242273180458624,0.0,0.0,0.0,Colorado,CO,08
08049,0.9504274331555275,0.4589104546984437,0.9318579975804151,0.725873497373889,0.0,0.4853797701665252,Colorado,CO,08
08051,0.9726668363074968,0.5284095334400167,0.9342758165950015,0.7340578678127657,-0.021052631578947323,0.3375659817329182,Colorado,CO,08
08053,,0.0,0.0,0.0,0.0,0.0,Colorado,CO,08
08055,0.9459203022165429,0.22265759724085074,0.927700522295309,0.6576419717569602,-0.7058823529411764,-0.2226575972408507,Colorado,CO,08
08057,,0.0,0.0,0.0,0.0,0.0,Colorado,CO,08
08059,0.912441183700781,0.4187726002400618,0.8808033856375186,0.784231140151005,-0.0013159818686943048,0.03392928081712654,Colorado,CO,08
08061,0.9664204163868367,0.0,0.9623908663532572,0.0,0.0,0.0,Colorado,CO,08
08063,0.9147155708563718,0.3175616269611785,0.9155105896336195,0.6211308820892574,0.0,0.3234528024222936,Colorado,CO,08
08065,0.8458135051458622,0.056429123408258564,0.8517319841072402,0.737580955558599,-0.2222222222222222,0.056429123408258564,Colorado,CO,08
08067,0.873599444136139,0.41025210352880953,0.839925037868842,0.5908258418470614,-0.08695652173913049,-0.1951171085824921,Colorado,CO,08
08069,0.9100613285700255,0.4512921662588385,0.8813945434660968,0.8441944017898628,0.0,-0.11443000051522745,Colorado,CO,08
08071,0.8744894463759924,0.5853561225332342,0.8645998268963224,0.46053829433766835,-0.768,-0.5087751630748907,Colorado,CO,08
08073,0.9824336893601867,0.33324655551216664,0.8641674394337917,0.650901493888566,-0.04575163398692805,0.33324655551216664,Colorado,CO,08
08075,0.927486369665923,0.4279324307683392,0.8943420933310575,0.5773341731872035,-0.015873015873015928,-0.1340469929849939,Colorado,CO,08
08077,0.9423171539072612,0.5529572654311613,0.9246019416867145,0.9117366507314408,-0.0607843137254902,-0.15203673965523912,Colorado,CO,08
08079,0.8847087378640777,0.0,0.8737864077669902,0.0,0.0,0.0,Colorado,CO,08
08081,0.9515749097477161,0.2292244842906365,0.946465933437094,0.8373980881780885,0.0,0.22729632187948323,Colorado,CO,08
08083,0.7685677389332481,0.5012026010448462,0.8695321149597621,0.7541442943594446,0.0,0.25603606880591245,Colorado,CO,08
08085,0.9277121761332301,0.5713479709464957,0.963556067375585,0.36679945258315155,-0.2576687116564418,-0.4894143881550419,Colorado,CO,08
08087,0.8924452538226468,0.49428920880927385,0.8347085072179071,0.7591849193295561,-0.15125240847784205,0.41240313103831694,Colorado,CO,08
08089,0.8651920516323465,0.29508674757414505,0.9193299809867074,0.7403167748076138,0.0,0.1325167402652987,Colorado,CO,08
08091,0.9797748123436197,0.0,0.9766472060050042,0.0,0.0,0.0,Colorado,CO,08
08093,0.9654358039116256,0.44494542002847653,0.947727443893994,0.8578129555546901,0.0,0.08381924198250701,Colorado,CO,08
08095,0.9803925153626477,0.29691268692715866,0.9557377049180328,0.4491192719539612,0.0,0.29691268692715866,Colorado,CO,08
08097,0.9272957321354394,0.3173631526852402,0.9249166271647886,0.47328688500476723,0.0,0.341352718585318,Colorado,CO,08
08099,0.9375347153330678,0.4093940251032833,0.9250129662062128,0.9758581304711833,0.0,0.4079807482762936,Colorado,CO,08
08101,0.7932520143356728,0.4286520930074648,0.7539080783510044,0.8924142773199977,-0.0034344590726960167,0.23968347099499354,Colorado,CO,08
08103,0.9283603037459396,0.49053916581892165,0.902830762987013,0.4005581336627121,-0.9,-0.49053916581892165,Colorado,CO,08
08105,0.8807831905923632,0.4150031549883466,0.8670920360260271,0.9653893657136682,-0.5566037735849056,-0.24640276617706602,Colorado,CO,08
08107,0.9616315920404616,0.43983403681877076,0.9489332458854967,0.8413502269956963,-0.03448275862068961,0.41959793580420035,Colorado,CO,08
08109,0.9047810073272471,0.5151311365164761,0.8945409429280397,0.6821472996595068,-1.0,-0.5151311365164761,Colorado,CO,08
08111,,0.0,0.0,0.0,0.0,0.0,Colorado,CO,08
08113,0.9080212034554803,0.7251607822548891,0.9785046728971962,0.7302326465122073,0.0,0.7251607822548891,Colorado,CO,08
08115,0.9448751076658055,0.0,0.9366925064599483,0.0,0.0,0.0,Colorado,CO,08
08117,0.9590142804123855,0.5355542512726165,0.9006012468105277,0.3785605561445179,-0.00877192982456143,0.5993155022806143,Colorado,CO,08
08119,0.9499188678059486,0.11753680355646252,0.9463434747303456,0.4559206507206319,0.0,0.045701337979878964,Colorado,CO,08
08121,0.9639079592864098,0.18638224520577462,0.9499585131225223,0.29326082489757194,-0.23809523809523814,0.18638224520577462,Colorado,CO,08
08123,0.9071378098173226,0.5605901867095103,0.8657325983115937,0.8831974880128735,-0.0027449903925336194,-0.073407288877128,Colorado,CO,08
08125,0.9696639317619838,0.4278505863595047,0.9524117135591099,0.4831188312719792,-0.017857142857142905,0.4278505863595047,Colorado,CO,08
