CountyFIPS,Spatial_Proximity ,Dissimilarity,Isolation ,Delta,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation,State_FIPS
21001,0.9747482590285192,0.40744974798867845,0.9187839489519357,0.6449186255294912,0.0,0.4395801572214588,Kentucky,KY,21
21003,0.9903469614650072,0.6707124413458208,0.9620582873886259,0.7115882623925414,-0.1875,0.43210410094036966,Kentucky,KY,21
21005,0.9925363488794385,0.3718023135674851,0.9339051190152949,0.8167458335092974,-0.01594896331738438,0.238005375908942,Kentucky,KY,21
21007,0.9582611471624818,0.06697007187463179,0.9259080597225169,0.1365644343282093,-0.36890243902439024,-0.07222074938140688,Kentucky,KY,21
21009,0.9444796855699533,0.5324345429633075,0.8277465670723846,0.7649349921876734,-0.004524886877828038,0.30874158466687973,Kentucky,KY,21
21011,0.9792070524495682,0.2733447322532916,0.9509118534645327,0.2835452133088208,-0.03191489361702127,0.14150961917731464,Kentucky,KY,21
21013,0.9752526650620359,0.46837394759565587,0.9083428722002747,0.645950111911756,-0.4582210242587602,-0.39544083662997975,Kentucky,KY,21
21015,0.9248477625336878,0.48947405288909324,0.8494417084338708,0.7426757933976134,-0.04220183486238527,0.02688077313702486,Kentucky,KY,21
21017,0.97784539120097,0.42161679370365257,0.8567515817669029,0.8577373010084072,0.0,0.3471498261549404,Kentucky,KY,21
21019,0.950242987839685,0.47338106642381333,0.9085529029199183,0.7088577403147249,-0.050182481751824826,-0.052020786450293954,Kentucky,KY,21
21021,0.9179803705152426,0.34217792994864904,0.8267277096879786,0.6668675632346587,-0.023869346733668362,0.3154870869655757,Kentucky,KY,21
21023,0.9918185537512703,0.7846402385982354,0.9730488489612578,0.7379624951441364,0.0,-0.11631663974151851,Kentucky,KY,21
21025,0.9791321740524436,0.4639865017248724,0.9585119552807879,0.6270025698857853,0.0,0.2135732655449658,Kentucky,KY,21
21027,0.9711080963751122,0.2588921230384149,0.94706384779048,0.31304160015977534,-0.16201117318435754,0.022497153929085467,Kentucky,KY,21
21029,0.9614144320388901,0.4079955604631789,0.9450142401651317,0.6555261954809564,0.0,0.15386538631392987,Kentucky,KY,21
21031,0.9737856500427158,0.35322658903444926,0.9590418973417355,0.43741347743578174,-0.09876543209876543,-0.08521074311682986,Kentucky,KY,21
21033,0.9977374146080186,0.23476946231198317,0.9157442796932695,0.36959791186251567,-0.03894472361809043,0.01834417580155079,Kentucky,KY,21
21035,0.9488871284409862,0.4064161410003098,0.8660901440649613,0.7840164143402505,0.0,0.10603562913930453,Kentucky,KY,21
21037,0.9592150902924655,0.5675639753083004,0.8294702509247007,0.8637593895284293,0.0,-0.28059304077197744,Kentucky,KY,21
21039,0.978388030709612,0.35363457760314343,0.9458642545609435,0.343135769875713,0.0,0.24140902354117122,Kentucky,KY,21
21041,0.9371351318306059,0.20810783212498724,0.9015989449049872,0.5706076959117508,0.0,0.2546687009328392,Kentucky,KY,21
21043,0.9813730023864455,0.7002701997025035,0.9305720549269918,0.7584344197392151,-0.16447368421052633,0.17897342904389646,Kentucky,KY,21
21045,0.9784551999396168,0.3103515371643533,0.9671242959142452,0.39609423409558464,0.0,0.20768860144914125,Kentucky,KY,21
21047,0.9055434564226338,0.3826290392092502,0.5856300458356096,0.8281841848491364,-0.0015940827647771272,0.01108719888445897,Kentucky,KY,21
21049,0.9719339729155996,0.546494119450416,0.7666545287150698,0.8271781960835802,0.0,0.4585395751620158,Kentucky,KY,21
21051,0.9645823684322274,0.7050848459551085,0.8366735537951651,0.9003937029420379,-0.016270337922402955,0.6862606071811754,Kentucky,KY,21
21053,0.9685797816282858,0.6819719618506273,0.9403716750399104,0.6712899212890207,0.0,0.0026835733610253154,Kentucky,KY,21
21055,0.9662321332880559,0.5648784961027051,0.9466334164588529,0.8897608492131583,0.0,0.5648784961027049,Kentucky,KY,21
21057,0.9490487898465995,0.4055019305019305,0.9148196214187022,0.4839763692768251,-0.0071428571428571175,0.4055019305019305,Kentucky,KY,21
21059,0.9322862021853812,0.3273302563342091,0.8590592190039434,0.7176060958323844,-0.03247941445562674,0.1369145272044321,Kentucky,KY,21
21061,0.9789195630233374,0.674035056268916,0.4712655262667632,0.4830287035029788,0.0,0.12081272873252358,Kentucky,KY,21
21063,0.9963481802476931,0.24760582928521857,0.9467341949004541,0.4462768651794638,0.0,0.24760582928521857,Kentucky,KY,21
21065,0.9905524893847594,0.4927639046538025,0.9890369564885967,0.5182506563324768,0.0,0.34037138195232686,Kentucky,KY,21
21067,0.8944461561986632,0.43084291101148614,0.6193764750854239,0.7328504218959044,-0.013427546750917951,-0.06941263584646507,Kentucky,KY,21
21069,0.9755562182241688,0.3200825840537814,0.9481287363325273,0.46751526461509185,-0.14779874213836475,-0.1243029211203357,Kentucky,KY,21
21071,0.9796400974459962,0.47835880175110396,0.9554047043400534,0.6064498421307909,-0.0870786516853933,0.4526745633307918,Kentucky,KY,21
21073,0.9048056690064669,0.3897799583076419,0.7410638307481824,0.7273135986214904,-0.043561006555297155,0.3166017986650185,Kentucky,KY,21
21075,0.9547038989235443,0.04902395740905055,0.7183800826596226,0.16063176386132794,-0.46739130434782605,-0.04902395740905052,Kentucky,KY,21
21077,0.9841338435496337,0.31018347494150966,0.9009327758121582,0.31220019480891537,0.0,0.31018347494150966,Kentucky,KY,21
21079,0.9796454774229746,0.49731968750607713,0.9348500214132118,0.5031156805424231,-0.017751479289940808,-0.2347395795581313,Kentucky,KY,21
21081,0.9610993748117471,0.33317257994422156,0.9499743982579619,0.40040504916867925,-0.3517587939698492,-0.18905843238020492,Kentucky,KY,21
21083,0.9206659626015768,0.5039539590551441,0.8409831299655528,0.7918688730744102,-0.03790613718411551,0.4397118080598714,Kentucky,KY,21
21085,0.9807735715857254,0.4630300513668667,0.9409177465667985,0.7303575077784803,0.0,0.46736783770120116,Kentucky,KY,21
21087,0.9820573925029007,0.4300611776401855,0.9380108531851981,0.6601614122590963,-0.14385964912280702,0.3923221473805121,Kentucky,KY,21
